repo,policy,tau,n_prs,conflicts,obs_conflicts,avoided_pct,new_conflicts,added_delay_days,delay_days_per_pr,makespan_days,makespan_inflation_pct
wieslawsoltes/Svg.Skia,predictor,0.3,66,13,89,85.3932584269663,1,326.4325694444444,4.945948021885521,34.66570601851853,296.8198680410187
wieslawsoltes/Svg.Skia,predictor,0.4,66,36,89,59.550561797752806,0,73.95622685185187,1.1205488916947253,13.83689814814815,58.39158430271074
wieslawsoltes/Svg.Skia,predictor,0.5,66,58,89,34.831460674157306,0,57.07025462962964,0.8647008277216611,13.814236111111112,58.13217096372455
wieslawsoltes/Svg.Skia,predictor,0.65,66,89,89,0.0,0,19.49373842592593,0.2953596731200898,11.834537037037038,35.470468215903985
wieslawsoltes/Svg.Skia,predictor,0.8,66,88,89,1.1235955056179776,0,1.9725925925925931,0.0298877665544332,10.706481481481482,22.55756644320201
pyth-network/pyth-crosschain,observed,,68,66,66,0.0,0,0.0,0.0,196.36023148148143,0.0
pyth-network/pyth-crosschain,fifo,,68,0,66,100.0,0,3954.9549999999986,58.16110294117645,290.3707407407407,47.876552471942496
pyth-network/pyth-crosschain,oracle,,68,0,66,100.0,0,700.843287037037,10.30651892701525,216.0062962962963,10.005113900401795
pyth-network/pyth-crosschain,predictor,0.1,68,0,66,100.0,0,3954.9549999999986,58.16110294117645,290.3707407407407,47.876552471942496
pyth-network/pyth-crosschain,predictor,0.15,68,1,66,98.48484848484848,1,3657.270451388889,53.78338899101307,290.3707407407407,47.876552471942496
pyth-network/pyth-crosschain,predictor,0.2,68,9,66,86.36363636363636,0,2018.170335648148,29.678975524237472,258.067037037037,31.425306993170384
pyth-network/pyth-crosschain,predictor,0.25,68,18,66,72.72727272727273,2,744.7092361111112,10.951606413398691,216.135625,10.070976882293762
pyth-network/pyth-crosschain,predictor,0.3,68,28,66,57.57575757575758,3,425.33888888888873,6.2549836601307165,200.99937499999996,2.3625677580014504
pyth-network/pyth-crosschain,predictor,0.4,68,53,66,19.696969696969695,0,44.78240740740741,0.6585648148148149,196.36023148148143,0.0
pyth-network/pyth-crosschain,predictor,0.5,68,56,66,15.151515151515152,0,24.975879629629617,0.3672923474945532,196.36023148148143,0.0
pyth-network/pyth-crosschain,predictor,0.65,68,61,66,7.575757575757576,0,16.9890162037037,0.2498384735838779,196.36023148148143,0.0
pyth-network/pyth-crosschain,predictor,0.8,68,61,66,7.575757575757576,0,8.066782407407402,0.1186291530501088,196.36023148148143,0.0
getsentry/sentry-docs,observed,,68,31,31,0.0,0,0.0,0.0,48.52883101851853,0.0
getsentry/sentry-docs,fifo,,68,0,31,100.0,0,2311.2706018518516,33.989273556644875,94.0789351851852,93.86194394273546
getsentry/sentry-docs,oracle,,68,0,31,100.0,0,87.5128587962963,1.2869538058278869,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.1,68,0,31,100.0,0,2311.2706018518516,33.989273556644875,94.0789351851852,93.86194394273546
getsentry/sentry-docs,predictor,0.15,68,0,31,100.0,0,1263.2330787037038,18.576957039760348,75.49655092592593,55.57051208819881
getsentry/sentry-docs,predictor,0.2,68,13,31,58.064516129032256,2,300.8678587962963,4.4245273352396515,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.25,68,22,31,29.032258064516128,1,113.93105324074072,1.6754566653050107,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.3,68,25,31,19.35483870967742,2,89.57960648148146,1.3173471541394333,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.4,68,31,31,0.0,3,15.239803240740745,0.224114753540305,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.5,68,30,31,3.225806451612903,0,1.2716898148148132,0.0187013208061001,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.65,68,31,31,0.0,0,0.0015624999999985,2.297794117644969e-05,48.52883101851853,0.0
getsentry/sentry-docs,predictor,0.8,68,31,31,0.0,0,0.0,0.0,48.52883101851853,0.0
stanford-crfm/levanter,observed,,71,28,28,0.0,0,0.0,0.0,43.01242476851852,0.0
stanford-crfm/levanter,fifo,,71,0,28,100.0,0,1800.1800115740737,25.354648050339065,78.80619212962965,83.21727397082051
stanford-crfm/levanter,oracle,,71,0,28,100.0,0,142.6346006944444,2.008938037949921,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.1,71,0,28,100.0,0,1800.1800115740737,25.354648050339065,78.80619212962965,83.21727397082051
stanford-crfm/levanter,predictor,0.15,71,0,28,100.0,0,1800.1800115740737,25.354648050339065,78.80619212962965,83.21727397082051
stanford-crfm/levanter,predictor,0.2,71,19,28,32.142857142857146,13,797.9860416666667,11.239240023474178,57.10376736111113,32.76109791165804
stanford-crfm/levanter,predictor,0.25,71,38,28,-35.714285714285715,27,307.54300925925924,4.331591679707876,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.3,71,24,28,14.285714285714286,2,49.76163194444444,0.7008680555555554,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.4,71,27,28,3.5714285714285716,1,1.6659027777777762,0.0234634194053207,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.5,71,28,28,0.0,0,0.0,0.0,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.65,71,28,28,0.0,0,0.0,0.0,43.01242476851852,0.0
stanford-crfm/levanter,predictor,0.8,71,28,28,0.0,0,0.0,0.0,43.01242476851852,0.0
dotnet/maui,observed,,74,75,75,0.0,0,0.0,0.0,71.0037962962963,0.0
dotnet/maui,fifo,,74,0,75,100.0,0,12867.640243055555,173.88703031156157,358.00423611111097,404.2043591826726
dotnet/maui,oracle,,74,0,75,100.0,0,1010.7232407407406,13.65842217217217,146.78738425925926,106.73174099976394
dotnet/maui,predictor,0.1,74,0,75,100.0,0,12867.640243055555,173.88703031156157,358.00423611111097,404.2043591826726
dotnet/maui,predictor,0.15,74,42,75,44.0,28,3820.933067129629,51.63423063688687,204.1305324074074,187.492420201841
dotnet/maui,predictor,0.2,74,81,75,-8.0,28,434.9456944444444,5.877644519519519,81.30381944444444,14.5062992197861
dotnet/maui,predictor,0.25,74,97,75,-29.333333333333332,30,215.4707175925926,2.911766453953954,72.5452199074074,2.1709030946441144
dotnet/maui,predictor,0.3,74,74,75,1.3333333333333333,5,24.698287037037048,0.3337606356356358,71.97462962962963,1.3672977840256295
dotnet/maui,predictor,0.4,74,70,75,6.666666666666667,0,9.54129629629631,0.1289364364364366,71.97462962962963,1.3672977840256295
dotnet/maui,predictor,0.5,74,70,75,6.666666666666667,0,7.582847222222237,0.1024709084084086,71.97462962962963,1.3672977840256295
dotnet/maui,predictor,0.65,74,70,75,6.666666666666667,0,7.582847222222237,0.1024709084084086,71.97462962962963,1.3672977840256295
dotnet/maui,predictor,0.8,74,75,75,0.0,0,0.0,0.0,71.0037962962963,0.0
featureform/enrichmcp,observed,,76,18,18,0.0,0,0.0,0.0,38.24980324074074,0.0
featureform/enrichmcp,fifo,,76,0,18,100.0,0,71.26590277777781,0.937709247076024,38.25361111111111,0.0099552678647899
featureform/enrichmcp,oracle,,76,0,18,100.0,0,11.336724537037028,0.1491674281189082,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.1,76,0,18,100.0,0,71.26590277777781,0.937709247076024,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.15,76,0,18,100.0,0,71.26590277777781,0.937709247076024,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.2,76,0,18,100.0,0,71.26590277777781,0.937709247076024,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.25,76,4,18,77.77777777777777,2,61.547013888888934,0.8098291301169597,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.3,76,17,18,5.555555555555555,5,13.68589120370371,0.1800775158382067,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.4,76,16,18,11.11111111111111,0,1.1803472222222229,0.0155308845029239,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.5,76,16,18,11.11111111111111,0,1.1803472222222229,0.0155308845029239,38.25361111111111,0.0099552678647899
featureform/enrichmcp,predictor,0.65,76,17,18,5.555555555555555,0,1.176539351851852,0.0154807809454191,38.24980324074074,0.0
featureform/enrichmcp,predictor,0.8,76,18,18,0.0,0,0.0,0.0,38.24980324074074,0.0
mlflow/mlflow,observed,,87,58,58,0.0,0,0.0,0.0,68.69621527777778,0.0
mlflow/mlflow,fifo,,87,0,58,100.0,0,2243.4024884259256,25.78623549914857,77.28353009259261,12.500419098914604
mlflow/mlflow,oracle,,87,0,58,100.0,0,282.11165509259257,3.242662702213708,68.69621527777778,0.0
mlflow/mlflow,predictor,0.1,87,0,58,100.0,0,2243.4024884259256,25.78623549914857,77.28353009259261,12.500419098914604
mlflow/mlflow,predictor,0.15,87,5,58,91.3793103448276,3,1754.7005555555563,20.16897190293743,71.47357638888893,4.042960882023407
mlflow/mlflow,predictor,0.2,87,45,58,22.41379310344828,10,689.429699074074,7.924479299702001,68.69621527777778,0.0
mlflow/mlflow,predictor,0.25,87,31,58,46.55172413793103,1,644.1786921296297,7.404352783099192,68.69621527777778,0.0
mlflow/mlflow,predictor,0.3,87,34,58,41.37931034482759,0,635.084664351852,7.299823728182207,68.69621527777778,0.0
mlflow/mlflow,predictor,0.4,87,48,58,17.24137931034483,0,102.8131249999999,1.1817600574712632,68.69621527777778,0.0
mlflow/mlflow,predictor,0.5,87,56,58,3.4482758620689653,0,5.161805555555563,0.0593310983397191,68.69621527777778,0.0
mlflow/mlflow,predictor,0.65,87,57,58,1.7241379310344829,0,0.0495601851851859,0.0005696573009791,68.69621527777778,0.0
mlflow/mlflow,predictor,0.8,87,58,58,0.0,0,0.0,0.0,68.69621527777778,0.0
nodetool-ai/nodetool,observed,,87,20,20,0.0,0,0.0,0.0,60.954988425925926,0.0
nodetool-ai/nodetool,fifo,,87,0,20,100.0,0,657.0285416666669,7.552052203065137,73.69854166666666,20.906497679393432
nodetool-ai/nodetool,oracle,,87,0,20,100.0,0,69.44953703703702,0.7982705406555979,73.54094907407408,20.647958392187924
nodetool-ai/nodetool,predictor,0.1,87,0,20,100.0,0,657.0285416666669,7.552052203065137,73.69854166666666,20.906497679393432
nodetool-ai/nodetool,predictor,0.15,87,2,20,90.0,1,519.6073842592594,5.972498669646661,73.54684027777778,20.657623234813325
nodetool-ai/nodetool,predictor,0.2,87,5,20,75.0,3,226.02875000000003,2.5980316091954028,73.4684837962963,20.529075131524458
nodetool-ai/nodetool,predictor,0.25,87,5,20,75.0,3,85.88775462962963,0.9872155704555128,73.4684837962963,20.529075131524458
nodetool-ai/nodetool,predictor,0.3,87,12,20,40.0,3,33.5039699074074,0.3851031023839931,73.46760416666666,20.52763205089669
nodetool-ai/nodetool,predictor,0.4,87,20,20,0.0,1,2.560451388888889,0.029430475734355,60.954988425925926,0.0
nodetool-ai/nodetool,predictor,0.5,87,20,20,0.0,0,1.6036689814814815,0.0184329767986377,60.954988425925926,0.0
nodetool-ai/nodetool,predictor,0.65,87,20,20,0.0,0,0.0,0.0,60.954988425925926,0.0
nodetool-ai/nodetool,predictor,0.8,87,20,20,0.0,0,0.0,0.0,60.954988425925926,0.0
box/box-ui-elements,observed,,87,151,151,0.0,0,0.0,0.0,135.20781250000002,0.0
box/box-ui-elements,fifo,,87,0,151,100.0,0,27975.17584490741,321.55374534376335,774.0651851851853,472.5003391983621
box/box-ui-elements,oracle,,87,0,151,100.0,0,1004.7642708333334,11.549014607279696,238.755775462963,76.58430459627691
box/box-ui-elements,predictor,0.1,87,0,151,100.0,0,27975.17584490741,321.55374534376335,774.0651851851853,472.5003391983621
box/box-ui-elements,predictor,0.15,87,12,151,92.05298013245032,6,14241.731134259257,163.6980590144742,578.1555671296295,327.60514828211535
box/box-ui-elements,predictor,0.2,87,20,151,86.75496688741723,10,7870.323483796299,90.46348831949769,442.5968634259259,227.3456283644304
box/box-ui-elements,predictor,0.25,87,27,151,82.11920529801324,8,4064.958680555555,46.723662994891434,308.4636574074074,128.14040971738035
box/box-ui-elements,predictor,0.3,87,38,151,74.83443708609272,2,3060.2446064814817,35.175225361856114,219.5010763888889,62.34348617162109
box/box-ui-elements,predictor,0.4,87,93,151,38.41059602649007,6,551.6042013888888,6.340278176883779,144.1692824074074,6.627923151561524
box/box-ui-elements,predictor,0.5,87,128,151,15.2317880794702,1,96.53444444444445,1.1095913154533843,135.20781250000002,0.0
box/box-ui-elements,predictor,0.65,87,149,151,1.3245033112582782,0,9.785590277777782,0.1124780491698595,135.20781250000002,0.0
box/box-ui-elements,predictor,0.8,87,151,151,0.0,0,9.785405092592594,0.1124759206045125,135.20781250000002,0.0
reflex-dev/reflex-web,observed,,89,160,160,0.0,0,0.0,0.0,93.84922453703705,0.0
reflex-dev/reflex-web,fifo,,89,0,160,100.0,0,2531.1572685185174,28.439969309196822,160.3006597222222,70.80658951951222
reflex-dev/reflex-web,oracle,,89,0,160,100.0,0,434.5861921296296,4.882990922804828,118.44672453703704,26.20959322928955
reflex-dev/reflex-web,predictor,0.1,89,0,160,100.0,0,2531.1572685185174,28.439969309196822,160.3006597222222,70.80658951951222
reflex-dev/reflex-web,predictor,0.15,89,0,160,100.0,0,2531.1572685185174,28.439969309196822,160.3006597222222,70.80658951951222
reflex-dev/reflex-web,predictor,0.2,89,0,160,100.0,0,2531.1572685185174,28.439969309196822,160.3006597222222,70.80658951951222
reflex-dev/reflex-web,predictor,0.25,89,4,160,97.5,1,2063.4462615740717,23.18478945588845,154.29871527777777,64.41128420500125
reflex-dev/reflex-web,predictor,0.3,89,60,160,62.5,10,484.5678125000002,5.444582162921351,116.18034722222224,23.794680025696277
reflex-dev/reflex-web,predictor,0.4,89,150,160,6.25,15,44.61809027777778,0.501326857053683,102.04305555555555,8.730845735741658
reflex-dev/reflex-web,predictor,0.5,89,162,160,-1.25,4,5.290138888888887,0.0594397627965043,93.84922453703705,0.0
reflex-dev/reflex-web,predictor,0.65,89,159,160,0.625,0,0.000474537037037,5.331876820640452e-06,93.84922453703705,0.0
reflex-dev/reflex-web,predictor,0.8,89,159,160,0.625,0,0.000474537037037,5.331876820640452e-06,93.84922453703705,0.0
mendableai/firecrawl,observed,,90,70,70,0.0,0,0.0,0.0,117.14556712962964,0.0
mendableai/firecrawl,fifo,,90,0,70,100.0,0,5383.356932870368,59.815077031892976,191.96743055555547,63.87084484650649
mendableai/firecrawl,oracle,,90,0,70,100.0,0,750.7404398148147,8.34156044238683,128.7139699074074,9.875237331837363
mendableai/firecrawl,predictor,0.1,90,0,70,100.0,0,5383.356932870368,59.815077031892976,191.96743055555547,63.87084484650649
mendableai/firecrawl,predictor,0.15,90,0,70,100.0,0,5383.356932870368,59.815077031892976,191.96743055555547,63.87084484650649
mendableai/firecrawl,predictor,0.2,90,0,70,100.0,0,5383.356932870368,59.815077031892976,191.96743055555547,63.87084484650649
mendableai/firecrawl,predictor,0.25,90,24,70,65.71428571428571,9,2272.398807870371,25.248875643004123,150.80793981481486,28.735507036246194
mendableai/firecrawl,predictor,0.3,90,62,70,11.428571428571429,20,697.4132986111108,7.749036651234564,124.31432870370372,6.119532944973811
mendableai/firecrawl,predictor,0.4,90,59,70,15.714285714285714,2,136.43854166666668,1.5159837962962963,117.14556712962964,0.0
mendableai/firecrawl,predictor,0.5,90,69,70,1.4285714285714286,1,4.944872685185179,0.0549430298353908,117.14556712962964,0.0
mendableai/firecrawl,predictor,0.65,90,69,70,1.4285714285714286,1,0.8119097222222204,0.0090212191358024,117.14556712962964,0.0
mendableai/firecrawl,predictor,0.8,90,70,70,0.0,0,0.0,0.0,117.14556712962964,0.0
jaseci-labs/jaseci,observed,,91,140,140,0.0,0,0.0,0.0,49.30365740740741,0.0
jaseci-labs/jaseci,fifo,,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,oracle,,91,0,140,100.0,0,216.7303124999999,2.381651785714285,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.1,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.15,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.2,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.25,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.3,91,0,140,100.0,0,227.3979282407407,2.4988783323158317,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.4,91,3,140,97.85714285714286,0,215.63464120370364,2.369611441798941,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.5,91,14,140,90.0,0,205.37199074074064,2.256835063085062,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.65,91,31,140,77.85714285714286,1,183.60469907407403,2.0176340557590553,49.30365740740741,0.0
jaseci-labs/jaseci,predictor,0.8,91,33,140,76.42857142857143,0,174.59283564814814,1.918602589540089,49.30365740740741,0.0
OpenHFT/Chronicle-Values,observed,,98,23,23,0.0,0,0.0,0.0,8.2165625,0.0
OpenHFT/Chronicle-Values,fifo,,98,0,23,100.0,0,7.282488425925926,0.0743111063869992,8.220752314814815,0.050992307486433
OpenHFT/Chronicle-Values,oracle,,98,0,23,100.0,0,0.0228240740740743,0.0002328987150415,8.219537037037037,0.0362017210608097
OpenHFT/Chronicle-Values,predictor,0.1,98,3,23,86.95652173913044,0,11.99804398148148,0.1224290202191987,8.21861111111111,0.0249327028317551
OpenHFT/Chronicle-Values,predictor,0.15,98,17,23,26.08695652173913,0,1.2111342592592595,0.0123585128495842,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.2,98,23,23,0.0,0,0.2797106481481481,0.002854190287226,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.25,98,23,23,0.0,0,0.0997106481481481,0.0010174555933484,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.3,98,23,23,0.0,0,0.0352083333333333,0.0003592687074829,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.4,98,23,23,0.0,0,0.0067708333333333,6.909013605442176e-05,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.5,98,23,23,0.0,0,0.0007523148148148,7.67668178382464e-06,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.65,98,23,23,0.0,0,0.0,0.0,8.2165625,0.0
OpenHFT/Chronicle-Values,predictor,0.8,98,23,23,0.0,0,0.0,0.0,8.2165625,0.0
OpenHFT/Chronicle-Core,observed,,98,46,46,0.0,0,0.0,0.0,10.10150462962963,0.0
OpenHFT/Chronicle-Core,fifo,,98,0,46,100.0,0,30761.751967592587,313.89542824074067,409.3352893518517,3952.2209745981168
OpenHFT/Chronicle-Core,oracle,,98,0,46,100.0,0,428.12856481481487,4.368658824640968,77.90143518518519,671.186452329938
OpenHFT/Chronicle-Core,predictor,0.1,98,4,46,91.30434782608695,3,8443.924699074074,86.16249692932729,292.14061342592595,2792.0504829451056
OpenHFT/Chronicle-Core,predictor,0.15,98,31,46,32.608695652173914,9,730.2695717592593,7.451730324074075,58.441759259259264,478.545092063201
OpenHFT/Chronicle-Core,predictor,0.2,98,47,46,-2.1739130434782608,9,448.8408217592593,4.580008385298564,29.251504629629625,189.5757186887725
OpenHFT/Chronicle-Core,predictor,0.25,98,50,46,-8.695652173913043,7,400.2143981481481,4.083820389266817,29.25084490740741,189.56918775851597
OpenHFT/Chronicle-Core,predictor,0.3,98,52,46,-13.043478260869565,6,291.09611111111104,2.970368480725623,19.522997685185185,93.26821499364092
OpenHFT/Chronicle-Core,predictor,0.4,98,46,46,0.0,0,106.5856365740741,1.087608536470144,19.474872685185183,92.79180081808494
OpenHFT/Chronicle-Core,predictor,0.5,98,46,46,0.0,0,19.37943287037037,0.1977493150037792,19.474560185185187,92.78870721954236
OpenHFT/Chronicle-Core,predictor,0.65,98,46,46,0.0,0,0.0,0.0,10.10150462962963,0.0
OpenHFT/Chronicle-Core,predictor,0.8,98,46,46,0.0,0,0.0,0.0,10.10150462962963,0.0
promptfoo/promptfoo,observed,,107,346,346,0.0,0,0.0,0.0,194.51394675925928,0.0
promptfoo/promptfoo,fifo,,107,0,346,100.0,0,47296.09424768519,442.0195724082728,774.5081076388884,298.1761310912377
promptfoo/promptfoo,oracle,,107,0,346,100.0,0,11573.698547453703,108.16540698554864,574.7483969907408,195.4792736286822
promptfoo/promptfoo,predictor,0.1,107,0,346,100.0,0,47296.09424768519,442.0195724082728,774.5081076388884,298.1761310912377
promptfoo/promptfoo,predictor,0.15,107,0,346,100.0,0,47296.09424768519,442.0195724082728,774.5081076388884,298.1761310912377
promptfoo/promptfoo,predictor,0.2,107,0,346,100.0,0,47296.09424768519,442.0195724082728,774.5081076388884,298.1761310912377
promptfoo/promptfoo,predictor,0.25,107,12,346,96.53179190751445,0,43726.86364583331,408.66227706386275,750.3312094907402,285.746740525187
promptfoo/promptfoo,predictor,0.3,107,10,346,97.10982658959536,0,40049.860532407394,374.2977619851158,712.4573321759258,266.27570621334456
promptfoo/promptfoo,predictor,0.4,107,189,346,45.3757225433526,72,5032.15657986111,47.029500746365514,425.8156249999999,118.91264461720677
promptfoo/promptfoo,predictor,0.5,107,222,346,35.83815028901734,43,1181.8985706018518,11.045781033662166,333.65092592592595,71.53059278513844
promptfoo/promptfoo,predictor,0.65,107,301,346,13.00578034682081,23,192.25144675925927,1.7967424930771894,232.42784722222223,19.49161029048844
promptfoo/promptfoo,predictor,0.8,107,346,346,0.0,0,0.0,0.0,194.51394675925928,0.0
theopenco/llmgateway,observed,,119,344,344,0.0,0,0.0,0.0,59.12709490740741,0.0
theopenco/llmgateway,fifo,,119,0,344,100.0,0,5949.131319444446,49.9927001633987,114.80020833333334,94.15837783525409
theopenco/llmgateway,oracle,,119,0,344,100.0,0,2484.6112962962966,20.87908652349829,105.24430555555556,77.99674704188894
theopenco/llmgateway,predictor,0.1,119,0,344,100.0,0,5949.131319444446,49.9927001633987,114.80020833333334,94.15837783525409
theopenco/llmgateway,predictor,0.15,119,0,344,100.0,0,5949.131319444446,49.9927001633987,114.80020833333334,94.15837783525409
theopenco/llmgateway,predictor,0.2,119,0,344,100.0,0,5949.131319444446,49.9927001633987,114.80020833333334,94.15837783525409
theopenco/llmgateway,predictor,0.25,119,0,344,100.0,0,5949.131319444446,49.9927001633987,114.80020833333334,94.15837783525409
theopenco/llmgateway,predictor,0.3,119,5,344,98.54651162790698,0,5936.877870370369,49.88973000311235,114.6989351851852,93.987097395539
theopenco/llmgateway,predictor,0.4,119,5,344,98.54651162790698,0,5866.75195601852,49.300436605197646,114.1772800925926,93.10483674429358
theopenco/llmgateway,predictor,0.5,119,29,344,91.56976744186046,2,5348.458900462964,44.9450327769997,110.16135416666668,86.31281367565668
theopenco/llmgateway,predictor,0.65,119,80,344,76.74418604651163,4,3819.844131944443,32.099530520541535,93.46968749999996,58.08266522543142
theopenco/llmgateway,predictor,0.8,119,274,344,20.348837209302324,5,482.7577777777779,4.056788048552756,59.12709490740741,0.0
prebid/Prebid.js,observed,,125,730,730,0.0,0,0.0,0.0,69.07540509259259,0.0
prebid/Prebid.js,fifo,,125,0,730,100.0,0,38004.78064236111,304.0382451388889,542.0089351851851,684.6626950050392
prebid/Prebid.js,oracle,,125,0,730,100.0,0,13147.66407986111,105.18131263888888,432.3208969907407,525.8680588426998
prebid/Prebid.js,predictor,0.1,125,0,730,100.0,0,38004.78064236111,304.0382451388889,542.0089351851851,684.6626950050392
prebid/Prebid.js,predictor,0.15,125,0,730,100.0,0,38004.78064236111,304.0382451388889,542.0089351851851,684.6626950050392
prebid/Prebid.js,predictor,0.2,125,0,730,100.0,0,38004.78064236111,304.0382451388889,542.0089351851851,684.6626950050392
prebid/Prebid.js,predictor,0.25,125,29,730,96.02739726027396,4,33130.01747106482,265.04013976851854,503.5446874999999,628.9782619805414
prebid/Prebid.js,predictor,0.3,125,53,730,92.73972602739724,6,28462.937633101858,227.70350106481487,463.45408564814807,570.9393669525468
prebid/Prebid.js,predictor,0.4,125,70,730,90.4109589041096,11,28058.378501157404,224.4670280092592,460.8749884259259,567.2056252267256
prebid/Prebid.js,predictor,0.5,125,82,730,88.76712328767124,11,27502.504820601855,220.02003856481485,456.8127662037036,561.3247733999763
prebid/Prebid.js,predictor,0.65,125,330,730,54.7945205479452,98,5581.149131944444,44.64919305555555,168.754224537037,144.30435740598156
prebid/Prebid.js,predictor,0.8,125,630,730,13.6986301369863,48,163.53689814814814,1.3082951851851852,108.97734953703704,57.765776966429094
oven-sh/bun,observed,,129,634,634,0.0,0,0.0,0.0,62.57421296296297,0.0
oven-sh/bun,fifo,,129,0,634,100.0,0,131645.28423611113,1020.5060793496988,1698.753055555556,2614.7813374193465
oven-sh/bun,oracle,,129,0,634,100.0,0,8430.391365740741,65.35187105225381,335.1451157407407,435.5962142729781
oven-sh/bun,predictor,0.1,129,0,634,100.0,0,131645.28423611113,1020.5060793496988,1698.753055555556,2614.7813374193465
oven-sh/bun,predictor,0.15,129,0,634,100.0,0,131645.28423611113,1020.5060793496988,1698.753055555556,2614.7813374193465
oven-sh/bun,predictor,0.2,129,119,634,81.23028391167192,46,35169.66453703704,272.6330584266437,720.8096180555553,1051.9275815457645
oven-sh/bun,predictor,0.25,129,391,634,38.32807570977918,222,10782.015277777778,83.5815137812231,276.7399537037037,342.25878456913745
oven-sh/bun,predictor,0.3,129,777,634,-22.555205047318612,478,7414.88167824074,57.47970293209876,218.86981481481476,249.77637664314145
oven-sh/bun,predictor,0.4,129,1099,634,-73.34384858044164,626,5545.697465277776,42.98990283161067,182.5387847222222,191.71567020789385
oven-sh/bun,predictor,0.5,129,950,634,-49.8422712933754,433,4433.362372685184,34.367150175854135,122.11951388888887,95.15948840007007
oven-sh/bun,predictor,0.65,129,406,634,35.96214511041009,43,943.375914351852,7.312991584122883,121.9982175925926,94.96564449768164
oven-sh/bun,predictor,0.8,129,531,634,16.246056782334385,25,61.32900462962962,0.4754186405397645,63.29408564814815,1.1504302668756945
giselles-ai/giselle,observed,,132,66,66,0.0,0,0.0,0.0,49.04342592592593,0.0
giselles-ai/giselle,fifo,,132,0,66,100.0,0,5701.422013888889,43.19259101430976,111.05115740740746,126.43433918163994
giselles-ai/giselle,oracle,,132,0,66,100.0,0,150.39469907407408,1.1393537808641976,49.04342592592593,0.0
giselles-ai/giselle,predictor,0.1,132,0,66,100.0,0,5701.422013888889,43.19259101430976,111.05115740740746,126.43433918163994
giselles-ai/giselle,predictor,0.15,132,0,66,100.0,0,5701.422013888889,43.19259101430976,111.05115740740746,126.43433918163994
giselles-ai/giselle,predictor,0.2,132,3,66,95.45454545454544,2,2684.4602546296287,20.33682011083052,75.09461805555556,53.11862219612624
giselles-ai/giselle,predictor,0.25,132,14,66,78.78787878787878,13,1434.2955092592592,10.865875070145904,62.0834837962963,26.588798853623675
giselles-ai/giselle,predictor,0.3,132,31,66,53.03030303030303,18,771.8006712962961,5.846974782547697,50.35065972222222,2.6654618261593384
giselles-ai/giselle,predictor,0.4,132,57,66,13.636363636363637,23,226.7249768518519,1.717613460998878,49.04789351851852,0.009109462702173
giselles-ai/giselle,predictor,0.5,132,66,66,0.0,25,62.61826388888892,0.4743807870370373,49.04342592592593,0.0
giselles-ai/giselle,predictor,0.65,132,64,66,3.0303030303030303,3,1.9806597222222229,0.0150049978956229,49.04342592592593,0.0
giselles-ai/giselle,predictor,0.8,132,66,66,0.0,0,0.0,0.0,49.04342592592593,0.0
antiwork/helper,observed,,134,98,98,0.0,0,0.0,0.0,147.8470486111111,0.0
antiwork/helper,fifo,,134,0,98,100.0,0,2033.7606134259247,15.17731801064123,171.7742129629629,16.183728100510525
